,gene_id,gene_name,gene_type,unstranded,stranded_first,stranded_second,tpm_unstranded,fpkm_unstranded,fpkm_uq_unstranded,class
19962,ENSG00000204655.12,MOG,protein_coding,4,3,1,0.0645,0.0182,0.0177,0
19963,ENSG00000204657.4,OR2H2,protein_coding,5,5,0,0.0782,0.022,0.0215,0
19964,ENSG00000204658.5,CST9LP2,unprocessed_pseudogene,2,2,0,0.3201,0.0902,0.088,0
19965,ENSG00000204659.5,CBY3,protein_coding,5,10,16,0.2951,0.0831,0.0811,0
19966,ENSG00000204661.9,C5orf60,lncRNA,6,6,1,0.0936,0.0264,0.0257,0
19967,ENSG00000204662.2,CST9LP1,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
19968,ENSG00000204663.9,CST13P,transcribed_unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
19969,ENSG00000204666.3,AC010624.1,lncRNA,9,2,13,0.3023,0.0852,0.0831,0
19970,ENSG00000204669.11,C9orf57,protein_coding,1,0,1,0.0292,0.0082,0.008,0
19971,ENSG00000204670.7,IGKV1OR2-3,IG_V_pseudogene,3,3,0,0.5336,0.1503,0.1467,0
19972,ENSG00000204671.2,IL31,protein_coding,1,1,0,0.0553,0.0156,0.0152,0
19973,ENSG00000204673.11,AKT1S1,protein_coding,3233,1668,1617,28.8663,8.1317,7.9353,0
19974,ENSG00000204677.13,FAM153CP,lncRNA,9,4,5,0.0179,0.0051,0.0049,0
19975,ENSG00000204681.11,GABBR1,protein_coding,2447,1230,1217,14.8021,4.1698,4.0691,0
19976,ENSG00000204682.8,MIR1915HG,lncRNA,62,42,21,0.836,0.2355,0.2298,0
19977,ENSG00000204684.4,AL133464.1,lncRNA,0,0,0,0.0,0.0,0.0,0
19978,ENSG00000204685.7,STARD7-AS1,lncRNA,254,236,231,2.9483,0.8305,0.8105,0
19979,ENSG00000204687.4,MAS1L,protein_coding,10,7,3,0.4065,0.1145,0.1118,0
19980,ENSG00000204688.9,OR2H1,protein_coding,4,3,2,0.0553,0.0156,0.0152,0
19981,ENSG00000204694.11,OR11A1,protein_coding,0,0,2,0.0,0.0,0.0,0
19982,ENSG00000204695.4,OR14J1,protein_coding,1,0,1,0.0079,0.0022,0.0022,0
19983,ENSG00000204697.3,OR2U1P,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
19984,ENSG00000204699.4,UBTFL3,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
19985,ENSG00000204700.5,OR2J2,protein_coding,2,1,1,0.0378,0.0107,0.0104,0
19986,ENSG00000204701.2,OR2J3,protein_coding,9,4,5,0.1207,0.034,0.0332,0
19987,ENSG00000204702.5,OR2J1,protein_coding,0,0,0,0.0,0.0,0.0,0
19988,ENSG00000204703.5,OR2B3,protein_coding,0,0,0,0.0,0.0,0.0,0
19989,ENSG00000204704.2,OR2W1,protein_coding,1,1,0,0.0498,0.014,0.0137,0
19990,ENSG00000204705.3,UBTFL5,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
19991,ENSG00000204706.14,MAMDC2-AS1,lncRNA,74,168,156,0.3844,0.1083,0.1057,0
19992,ENSG00000204709.4,LINC01556,lncRNA,2,0,2,0.2198,0.0619,0.0604,0
19993,ENSG00000204710.2,SPDYC,protein_coding,4,1,3,0.2068,0.0582,0.0568,0
19994,ENSG00000204711.9,C9orf135,protein_coding,7,3,4,0.2869,0.0808,0.0789,0
19995,ENSG00000204713.11,TRIM27,protein_coding,5848,2963,2885,37.5148,10.568,10.3128,0
19996,ENSG00000204718.3,CNN2P12,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
19997,ENSG00000204740.11,MALRD1,protein_coding,79,41,38,0.5221,0.1471,0.1435,0
19998,ENSG00000204745.4,AC083899.1,unprocessed_pseudogene,126,55,71,1.7007,0.4791,0.4675,0
19999,ENSG00000204754.3,LINC01951,lncRNA,0,0,0,0.0,0.0,0.0,0
20000,ENSG00000204758.8,AC008429.1,lncRNA,43,41,27,0.7923,0.2232,0.2178,0
20001,ENSG00000204764.14,RANBP17,protein_coding,340,166,174,1.5883,0.4474,0.4366,0
20002,ENSG00000204767.4,INSYN2B,protein_coding,1573,788,785,14.0988,3.9717,3.8757,0
20003,ENSG00000204776.6,IGKV1OR-3,IG_V_pseudogene,0,0,0,0.0,0.0,0.0,0
20004,ENSG00000204778.4,CBWD4P,unprocessed_pseudogene,26,16,11,2.0333,0.5728,0.559,0
20005,ENSG00000204779.2,FOXD4L5,protein_coding,2,2,0,0.033,0.0093,0.0091,0
20006,ENSG00000204780.5,IGKV1OR9-1,IG_V_pseudogene,0,0,0,0.0,0.0,0.0,0
20007,ENSG00000204787.8,REG1CP,transcribed_unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
20008,ENSG00000204789.4,ZNF204P,processed_pseudogene,1129,564,565,24.1266,6.7965,6.6324,0
20009,ENSG00000204790.9,AL163540.1,unprocessed_pseudogene,2,2,0,0.2654,0.0748,0.073,0
20010,ENSG00000204791.10,SMPD5,transcribed_unitary_pseudogene,8,70,64,0.2194,0.0618,0.0603,0
20011,ENSG00000204792.2,LINC01291,lncRNA,856,459,397,10.4999,2.9578,2.8864,0
20012,ENSG00000204801.7,FGF7P7,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
20013,ENSG00000204802.3,AL590399.1,lncRNA,0,12,15,0.0,0.0,0.0,0
20014,ENSG00000204805.9,AL391987.2,protein_coding,6,5,1,0.2194,0.0618,0.0603,0
20015,ENSG00000204814.5,AL935212.1,lncRNA,0,0,0,0.0,0.0,0.0,0
20016,ENSG00000204815.10,TTC25,protein_coding,179,88,91,2.7208,0.7664,0.7479,0
20017,ENSG00000204816.5,FGF7P5,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
20018,ENSG00000204818.4,ADGRF5P2,transcribed_unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
20019,ENSG00000204822.7,MRPL53,protein_coding,0,0,0,0.0,0.0,0.0,0
20020,ENSG00000204832.10,ST8SIA6-AS1,lncRNA,1557,810,783,28.6271,8.0643,7.8696,0
20021,ENSG00000204837.5,FGF7P3,transcribed_unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
20022,ENSG00000204839.9,MROH6,protein_coding,695,366,329,8.4682,2.3855,2.3279,0
20023,ENSG00000204842.18,ATXN2,protein_coding,3255,1693,1725,10.0806,2.8397,2.7711,0
20024,ENSG00000204843.12,DCTN1,protein_coding,11451,5885,5830,56.1895,15.8286,15.4464,0
20025,ENSG00000204849.10,SPATA31A1,protein_coding,0,0,0,0.0,0.0,0.0,0
20026,ENSG00000204850.4,AC011484.1,lncRNA,45,135,120,1.1554,0.3255,0.3176,0
20027,ENSG00000204851.7,PNMA8B,protein_coding,225,215,220,2.3584,0.6644,0.6483,0
20028,ENSG00000204852.16,TCTN1,protein_coding,2579,1379,1426,13.7539,3.8745,3.7809,0
20029,ENSG00000204856.12,FAM216A,protein_coding,166,99,96,3.147,0.8865,0.8651,0
20030,ENSG00000204859.13,ZBTB48,protein_coding,1221,595,626,13.8679,3.9066,3.8123,0
20031,ENSG00000204860.5,FAM201A,lncRNA,122,64,64,1.6245,0.4576,0.4466,0
20032,ENSG00000204866.8,IGFL2,protein_coding,38,20,18,0.8023,0.226,0.2206,0
20033,ENSG00000204869.8,IGFL4,protein_coding,23,15,8,0.3163,0.0891,0.0869,0
20034,ENSG00000204872.4,NAT8B,polymorphic_pseudogene,28,16,12,1.8749,0.5281,0.5154,0
20035,ENSG00000204873.5,KRTAP9-3,protein_coding,0,0,0,0.0,0.0,0.0,0
20036,ENSG00000204876.4,AC021218.1,lncRNA,0,0,0,0.0,0.0,0.0,0
20037,ENSG00000204880.8,KRTAP4-8,protein_coding,0,0,0,0.0,0.0,0.0,0
20038,ENSG00000204882.4,GPR20,protein_coding,7,5,2,0.2293,0.0646,0.063,0
20039,ENSG00000204887.4,KRTAP1-4,protein_coding,0,0,0,0.0,0.0,0.0,0
20040,ENSG00000204889.10,KRT40,protein_coding,18,11,7,0.4144,0.1167,0.1139,0
20041,ENSG00000204894.4,AC104692.1,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
20042,ENSG00000204897.7,KRT25,protein_coding,1,1,0,0.0307,0.0086,0.0084,0
20043,ENSG00000204899.6,MZT1,protein_coding,1031,515,516,23.6717,6.6683,6.5073,0
20044,ENSG00000204904.7,LINC01545,lncRNA,29,21,10,2.7923,0.7866,0.7676,0
20045,ENSG00000204909.8,SPINK9,protein_coding,1,0,2,0.0607,0.0171,0.0167,0
20046,ENSG00000204913.6,LRRC3C,protein_coding,4,3,2,0.2334,0.0657,0.0642,0
20047,ENSG00000204915.3,MFFP3,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
20048,ENSG00000204918.3,PRR20B,protein_coding,0,0,0,0.0,0.0,0.0,0
20049,ENSG00000204919.1,PRR20A,protein_coding,0,0,0,0.0,0.0,0.0,0
20050,ENSG00000204920.11,ZNF155,protein_coding,245,316,338,3.6324,1.0232,0.9985,0
20051,ENSG00000204922.5,UQCC3,protein_coding,362,627,604,7.7359,2.1792,2.1266,0
20052,ENSG00000204923.4,FBXO48,protein_coding,540,290,250,4.8536,1.3673,1.3343,0
20053,ENSG00000204928.2,GRXCR2,protein_coding,20,8,13,0.4676,0.1317,0.1285,0
20054,ENSG00000204929.13,AC007389.1,lncRNA,9,4,6,0.0373,0.0105,0.0103,0
20055,ENSG00000204930.10,FAM221B,protein_coding,24,9,15,0.3119,0.0879,0.0858,0
20056,ENSG00000204933.3,CD177P1,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
20057,ENSG00000204934.10,ATP6V0E2-AS1,lncRNA,79,358,328,1.2296,0.3464,0.338,0
20058,ENSG00000204936.10,CD177,protein_coding,7,5,3,0.1449,0.0408,0.0398,0
20059,ENSG00000204941.14,PSG5,protein_coding,4,1,3,0.0438,0.0123,0.012,0
20060,ENSG00000204946.10,ZNF783,protein_coding,922,464,461,7.0249,1.9789,1.9311,0
20061,ENSG00000204947.9,ZNF425,protein_coding,340,157,183,4.752,1.3386,1.3063,0
20062,ENSG00000204949.9,FAM83A-AS1,lncRNA,6,2,4,0.1216,0.0342,0.0334,0
20063,ENSG00000204950.4,LRRC10B,protein_coding,79,34,45,1.7827,0.5022,0.4901,0
20064,ENSG00000204952.3,FBXO47,protein_coding,0,0,0,0.0,0.0,0.0,0
20065,ENSG00000204954.10,C12orf73,protein_coding,351,5763,5924,4.054,1.142,1.1144,0
20066,ENSG00000204956.5,PCDHGA1,protein_coding,46,22,25,0.3769,0.1062,0.1036,0
20067,ENSG00000204959.4,ARHGEF34P,unprocessed_pseudogene,576,265,318,6.5103,1.834,1.7897,0
20068,ENSG00000204960.7,BLACE,lncRNA,0,0,0,0.0,0.0,0.0,0
20069,ENSG00000204961.7,PCDHA9,protein_coding,22,9,13,0.1154,0.0325,0.0317,0
20070,ENSG00000204962.6,PCDHA8,protein_coding,18,9,9,0.1681,0.0474,0.0462,0
20071,ENSG00000204963.6,PCDHA7,protein_coding,27,15,12,0.2388,0.0673,0.0657,0
20072,ENSG00000204965.9,PCDHA5,protein_coding,90,54,77,0.6478,0.1825,0.1781,0
20073,ENSG00000204967.12,PCDHA4,protein_coding,310,161,149,1.1812,0.3328,0.3247,0
20074,ENSG00000204969.7,PCDHA2,protein_coding,36,23,13,0.3044,0.0858,0.0837,0
20075,ENSG00000204970.10,PCDHA1,protein_coding,0,43,38,0.0,0.0,0.0,0
20076,ENSG00000204971.3,AP000812.1,lncRNA,3,2,2,0.3222,0.0908,0.0886,0
20077,ENSG00000204977.10,TRIM13,protein_coding,2077,1137,1153,13.1412,3.7019,3.6125,0
20078,ENSG00000204978.3,ERICH4,protein_coding,3,1,2,0.1621,0.0457,0.0446,0
20079,ENSG00000204979.8,MS4A13,protein_coding,0,0,0,0.0,0.0,0.0,0
20080,ENSG00000204982.3,PRSS3P4,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
20081,ENSG00000204983.14,PRSS1,protein_coding,0,0,0,0.0,0.0,0.0,0
20082,ENSG00000204989.3,OR4D8P,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
20083,ENSG00000204990.3,AC005692.1,lncRNA,0,0,0,0.0,0.0,0.0,0
20084,ENSG00000204991.11,SPIRE2,protein_coding,401,202,199,2.5679,0.7234,0.7059,0
20085,ENSG00000204993.3,CRTC1P1,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
20086,ENSG00000205002.4,AARD,protein_coding,1418,694,724,30.2143,8.5114,8.3059,0
20087,ENSG00000205015.1,LINC02138,lncRNA,0,0,0,0.0,0.0,0.0,0
20088,ENSG00000205018.2,AC092384.1,lncRNA,10,3,7,0.2827,0.0796,0.0777,0
20089,ENSG00000205022.9,PABPN1L,protein_coding,0,0,0,0.0,0.0,0.0,0
20090,ENSG00000205025.8,OR5G5P,transcribed_unprocessed_pseudogene,1,1,0,0.0365,0.0103,0.01,0
20091,ENSG00000205029.1,OR5D16,protein_coding,0,0,0,0.0,0.0,0.0,0
20092,ENSG00000205030.1,OR5L2,protein_coding,0,0,0,0.0,0.0,0.0,0
20093,ENSG00000205035.8,AC136759.1,transcribed_unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
20094,ENSG00000205037.2,AC134312.1,lncRNA,4,3,2,0.0567,0.016,0.0156,0
20095,ENSG00000205038.12,PKHD1L1,protein_coding,158,84,74,0.3925,0.1106,0.1079,0
20096,ENSG00000205041.1,AC118344.1,lncRNA,15,9,6,0.5256,0.148,0.1445,0
20097,ENSG00000205044.5,AC027369.1,transcribed_unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
20098,ENSG00000205045.11,SLFN12L,protein_coding,23,16,7,0.3087,0.0869,0.0848,0
20099,ENSG00000205054.8,LINC01121,lncRNA,8,2,7,0.0842,0.0237,0.0231,0
20100,ENSG00000205056.8,LINC02397,lncRNA,1,0,1,0.0048,0.0014,0.0013,0
20101,ENSG00000205057.6,CLLU1-AS1,lncRNA,1,1,0,0.0747,0.021,0.0205,0
20102,ENSG00000205060.11,SLC35B4,protein_coding,994,538,456,7.2862,2.0525,2.003,0
20103,ENSG00000205076.4,LGALS7,protein_coding,26,9,17,1.6752,0.4719,0.4605,0
20104,ENSG00000205078.6,SYCE1L,protein_coding,64,38,26,2.6588,0.749,0.7309,0
20105,ENSG00000205084.11,TMEM231,protein_coding,678,324,355,5.7883,1.6306,1.5912,0
20106,ENSG00000205085.12,FAM71F2,protein_coding,66,28,38,0.5754,0.1621,0.1582,0
20107,ENSG00000205086.8,C2orf91,lncRNA,3,1,2,0.0353,0.0099,0.0097,0
20108,ENSG00000205089.8,CCNI2,protein_coding,18,81,100,0.2899,0.0817,0.0797,0
20109,ENSG00000205090.9,TMEM240,protein_coding,18,5,13,0.4589,0.1293,0.1262,0
20110,ENSG00000205097.7,FRG2,protein_coding,0,0,0,0.0,0.0,0.0,0
20111,ENSG00000205100.2,HSP90AA4P,transcribed_processed_pseudogene,2,2,0,0.046,0.013,0.0126,0
20112,ENSG00000205105.6,COX17P1,processed_pseudogene,3,1,2,0.8004,0.2255,0.22,0
20113,ENSG00000205106.4,LINC02716,lncRNA,161,82,79,12.7073,3.5796,3.4932,0
20114,ENSG00000205108.6,FAM205A,protein_coding,4,1,3,0.0482,0.0136,0.0133,0
20115,ENSG00000205111.8,CDKL4,protein_coding,2,1,1,0.0494,0.0139,0.0136,0
20116,ENSG00000205116.3,TMEM88B,protein_coding,2,0,2,0.2082,0.0587,0.0572,0
20117,ENSG00000205126.2,ACCSL,protein_coding,0,0,0,0.0,0.0,0.0,0
20118,ENSG00000205129.8,C4orf47,protein_coding,66,33,33,2.4749,0.6972,0.6804,0
20119,ENSG00000205133.12,TRIQK,protein_coding,2285,1108,1179,17.415,4.9058,4.7873,0
20120,ENSG00000205138.4,SDHAF1,protein_coding,656,321,335,29.8691,8.4142,8.211,0
20121,ENSG00000205143.3,ARID3C,protein_coding,12,7,5,0.4422,0.1246,0.1216,0
20122,ENSG00000205155.8,PSENEN,protein_coding,904,515,497,34.0737,9.5986,9.3668,0
20123,ENSG00000205174.4,C7orf66,lncRNA,0,0,0,0.0,0.0,0.0,0
20124,ENSG00000205176.3,REXO1L1P,transcribed_processed_pseudogene,0,0,0,0.0,0.0,0.0,0
20125,ENSG00000205177.6,C11orf91,protein_coding,8,5,3,0.4599,0.1296,0.1264,0
20126,ENSG00000205181.7,LINC00654,lncRNA,140,71,72,0.8875,0.25,0.244,0
20127,ENSG00000205184.2,SLC10A5P1,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
20128,ENSG00000205186.4,FABP9,protein_coding,0,0,0,0.0,0.0,0.0,0
20129,ENSG00000205189.12,ZBTB10,protein_coding,3962,1990,2055,19.8657,5.5962,5.461,0
20130,ENSG00000205208.5,C4orf46,protein_coding,608,304,333,8.5796,2.4169,2.3585,0
20131,ENSG00000205209.7,SCGB2B2,protein_coding,62,29,35,1.0622,0.2992,0.292,0
20132,ENSG00000205212.5,CCDC144NL,transcribed_unprocessed_pseudogene,36,13,26,0.5367,0.1512,0.1475,0
20133,ENSG00000205213.14,LGR4,protein_coding,5247,2616,2640,42.2928,11.9139,11.6262,0
20134,ENSG00000205215.8,KRT17P7,transcribed_unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
20135,ENSG00000205220.12,PSMB10,protein_coding,487,265,222,15.3419,4.3218,4.2175,0
20136,ENSG00000205221.12,VIT,protein_coding,828,423,405,11.4321,3.2204,3.1427,0
20137,ENSG00000205231.1,TTLL10-AS1,lncRNA,7,5,4,0.1015,0.0286,0.0279,0
20138,ENSG00000205236.6,AC105052.1,protein_coding,0,0,0,0.0,0.0,0.0,0
20139,ENSG00000205238.9,SPDYE2,protein_coding,3,6,1,0.0742,0.0209,0.0204,0
20140,ENSG00000205240.4,OR7E36P,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
20141,ENSG00000205250.9,E2F4,protein_coding,2423,1158,1265,34.5147,9.7228,9.488,0
20142,ENSG00000205266.10,KRT17P5,transcribed_unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
20143,ENSG00000205267.5,DGAT2L7P,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
20144,ENSG00000205268.11,PDE7A,protein_coding,2380,1419,1301,11.5001,3.2396,3.1613,0
20145,ENSG00000205269.6,TMEM170B,protein_coding,493,252,241,2.8403,0.8001,0.7808,0
20146,ENSG00000205274.3,TRBV20OR9-2,TR_V_gene,1,0,1,0.1231,0.0347,0.0338,0
20147,ENSG00000205277.9,MUC12,protein_coding,12,16,9,0.0359,0.0101,0.0099,0
20148,ENSG00000205279.8,CTXN3,protein_coding,13,7,6,0.3163,0.0891,0.087,0
20149,ENSG00000205293.5,LINC01602,lncRNA,0,0,0,0.0,0.0,0.0,0
20150,ENSG00000205300.3,AL356414.1,lncRNA,0,0,0,0.0,0.0,0.0,0
20151,ENSG00000205301.12,MGAT4D,protein_coding,0,0,0,0.0,0.0,0.0,0
20152,ENSG00000205302.7,SNX2,protein_coding,5076,2536,2540,30.2128,8.511,8.3054,0
20153,ENSG00000205307.12,SAP25,protein_coding,0,0,0,0.0,0.0,0.0,0
20154,ENSG00000205309.14,NT5M,protein_coding,213,116,97,5.5638,1.5673,1.5295,0
20155,ENSG00000205312.8,KRT17P4,transcribed_unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
20156,ENSG00000205318.5,GCNT2P1,processed_pseudogene,21,7,14,1.1517,0.3244,0.3166,0
20157,ENSG00000205323.9,SARNP,protein_coding,6,39,43,0.0913,0.0257,0.0251,0
20158,ENSG00000205325.3,AC005863.1,lncRNA,3,2,1,0.0446,0.0126,0.0123,0
20159,ENSG00000205327.3,OR6C68,protein_coding,0,0,0,0.0,0.0,0.0,0
20160,ENSG00000205328.2,OR6C65,protein_coding,0,0,0,0.0,0.0,0.0,0
20161,ENSG00000205329.2,OR6C3,protein_coding,0,0,0,0.0,0.0,0.0,0
20162,ENSG00000205330.4,OR6C1,protein_coding,2,1,1,0.0497,0.014,0.0137,0
20163,ENSG00000205331.5,OR6C72P,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
20164,ENSG00000205333.5,GOLGA2P1,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
20165,ENSG00000205334.2,LINC01460,lncRNA,3,2,1,0.0537,0.0151,0.0148,0
20166,ENSG00000205336.14,ADGRG1,protein_coding,11510,5784,5726,65.4294,18.4315,17.9864,0
20167,ENSG00000205339.10,IPO7,protein_coding,16696,8358,8338,118.5186,33.3868,32.5805,0
20168,ENSG00000205352.11,PRR13,protein_coding,2977,1515,1462,53.9989,15.2115,14.8442,0
20169,ENSG00000205356.10,TECPR1,protein_coding,1387,742,687,7.8531,2.2122,2.1588,0
20170,ENSG00000205358.4,MT1H,protein_coding,0,0,0,0.0,0.0,0.0,0
20171,ENSG00000205359.10,SLCO6A1,protein_coding,0,0,0,0.0,0.0,0.0,0
20172,ENSG00000205360.6,MT1CP,transcribed_unprocessed_pseudogene,1,0,2,0.2944,0.0829,0.0809,0
20173,ENSG00000205361.8,MT1DP,transcribed_unprocessed_pseudogene,15,6,9,4.0228,1.1332,1.1059,0
20174,ENSG00000205362.11,MT1A,protein_coding,126,67,59,16.2984,4.5913,4.4804,0
20175,ENSG00000205363.6,INSYN1,protein_coding,48,27,26,0.3741,0.1054,0.1028,0
20176,ENSG00000205364.4,MT1M,protein_coding,488,241,247,48.9181,13.7803,13.4475,0
20177,ENSG00000205396.11,LINC00661,lncRNA,0,0,0,0.0,0.0,0.0,0
20178,ENSG00000205403.13,CFI,protein_coding,210,106,104,2.2066,0.6216,0.6066,0
20179,ENSG00000205409.3,OR52E6,protein_coding,3,2,1,0.1565,0.0441,0.043,0
20180,ENSG00000205412.5,HNRNPA1P20,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
20181,ENSG00000205413.8,SAMD9,protein_coding,1317,674,643,9.8412,2.7723,2.7053,0
20182,ENSG00000205414.1,AC007608.1,lncRNA,1,1,3,0.0207,0.0058,0.0057,0
20183,ENSG00000205420.11,KRT6A,protein_coding,1248,635,613,21.848,6.1546,6.006,0
20184,ENSG00000205423.11,CNEP1R1,protein_coding,759,393,366,9.3056,2.6214,2.5581,0
20185,ENSG00000205424.2,PCBP3-AS1,lncRNA,1,0,1,0.0102,0.0029,0.0028,0
20186,ENSG00000205426.10,KRT81,protein_coding,6301,3120,3186,167.3199,47.1342,45.996,0
20187,ENSG00000205433.4,SNRPGP6,processed_pseudogene,1,0,1,0.2328,0.0656,0.064,0
20188,ENSG00000205436.7,EXOC3L4,protein_coding,6,5,1,0.0883,0.0249,0.0243,0
20189,ENSG00000205439.10,KRTAP12-3,protein_coding,0,0,0,0.0,0.0,0.0,0
20190,ENSG00000205442.13,IZUMO3,protein_coding,0,0,0,0.0,0.0,0.0,0
20191,ENSG00000205444.3,KU-MEL-3,lncRNA,21,8,13,0.9411,0.2651,0.2587,0
20192,ENSG00000205445.3,KRTAP10-2,protein_coding,2,2,0,0.0892,0.0251,0.0245,0
20193,ENSG00000205449.11,NBPF22P,transcribed_unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
20194,ENSG00000205452.5,AC140658.1,lncRNA,0,0,0,0.0,0.0,0.0,0
20195,ENSG00000205456.11,TP53TG3D,protein_coding,1,1,0,0.0175,0.0049,0.0048,0
20196,ENSG00000205457.11,TP53TG3C,protein_coding,0,0,0,0.0,0.0,0.0,0
20197,ENSG00000205464.12,ATP6AP1L,protein_coding,408,205,203,2.891,0.8144,0.7947,0
20198,ENSG00000205476.9,CCDC85C,protein_coding,1420,2777,2821,4.1281,1.1629,1.1348,0
20199,ENSG00000205482.9,SPDYE18,unprocessed_pseudogene,32,19,13,1.5611,0.4398,0.4291,0
20200,ENSG00000205485.13,AC004980.1,transcribed_unprocessed_pseudogene,86,240,222,1.4165,0.399,0.3894,0
20201,ENSG00000205488.9,CALML3-AS1,lncRNA,818,1259,1220,4.552,1.2823,1.2513,0
20202,ENSG00000205494.9,OR52A4P,transcribed_unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
20203,ENSG00000205495.1,OR52J3,protein_coding,0,0,0,0.0,0.0,0.0,0
20204,ENSG00000205496.1,OR51A2,protein_coding,0,0,0,0.0,0.0,0.0,0
20205,ENSG00000205497.4,OR51A4,protein_coding,0,0,0,0.0,0.0,0.0,0
20206,ENSG00000205500.8,MAPRE3-AS1,lncRNA,3,3,1,0.06,0.0169,0.0165,0
20207,ENSG00000205502.4,C2CD4B,protein_coding,368,190,178,11.923,3.3587,3.2776,0
20208,ENSG00000205517.13,RGL3,protein_coding,628,297,331,7.4053,2.0861,2.0357,0
20209,ENSG00000205531.13,NAP1L4,protein_coding,12953,6509,6452,127.5961,35.944,35.0759,0
20210,ENSG00000205534.6,SMG1P2,transcribed_unprocessed_pseudogene,90,45,45,1.0922,0.3077,0.3002,0
20211,ENSG00000205537.2,AC121338.1,lncRNA,1,25,20,0.0398,0.0112,0.0109,0
20212,ENSG00000205542.11,TMSB4X,protein_coding,49149,24617,24533,1478.3269,416.4464,406.3895,0
20213,ENSG00000205544.4,TMEM256,protein_coding,386,193,193,29.6437,8.3507,8.149,0
20214,ENSG00000205549.10,C9orf92,lncRNA,0,0,0,0.0,0.0,0.0,0
20215,ENSG00000205559.5,CHKB-DT,lncRNA,274,127,148,3.3787,0.9518,0.9288,0
20216,ENSG00000205560.13,CPT1B,protein_coding,22,9,13,0.2747,0.0774,0.0755,0
20217,ENSG00000205562.3,AL049775.1,lncRNA,22,26,21,0.2688,0.0757,0.0739,0
20218,ENSG00000205571.14,SMN2,protein_coding,312,174,138,5.354,1.5082,1.4718,0
20219,ENSG00000205572.10,SERF1B,protein_coding,49,21,28,0.8227,0.2317,0.2261,0
20220,ENSG00000205578.6,POM121B,unprocessed_pseudogene,16,6,10,0.3311,0.0933,0.091,0
20221,ENSG00000205579.3,DYNLL1P1,processed_pseudogene,3,1,4,0.5713,0.1609,0.157,0
20222,ENSG00000205581.11,HMGN1,protein_coding,12053,5960,6093,122.4511,34.4946,33.6616,0
20223,ENSG00000205583.13,STAG3L1,transcribed_unprocessed_pseudogene,21,18,19,0.5137,0.1447,0.1412,0
20224,ENSG00000205584.6,AC211476.1,unprocessed_pseudogene,0,7,6,0.0,0.0,0.0,0
20225,ENSG00000205592.15,MUC19,protein_coding,46,29,17,0.0799,0.0225,0.022,0
20226,ENSG00000205593.12,DENND6B,protein_coding,669,490,529,5.8211,1.6398,1.6002,0
20227,ENSG00000205596.4,AC068533.1,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
20228,ENSG00000205609.13,EIF3CL,protein_coding,58,16,56,0.9731,0.2741,0.2675,0
20229,ENSG00000205611.5,LINC01597,lncRNA,11,8,3,0.0947,0.0267,0.026,0
20230,ENSG00000205622.11,AP001042.1,lncRNA,13,292,286,0.0617,0.0174,0.017,0
20231,ENSG00000205625.2,AL591499.1,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
20232,ENSG00000205628.4,LINC01446,lncRNA,0,0,0,0.0,0.0,0.0,0
20233,ENSG00000205629.12,LCMT1,protein_coding,2146,1096,1051,42.2143,11.8918,11.6046,0
20234,ENSG00000205632.4,LINC01310,lncRNA,1,1,0,0.0097,0.0027,0.0027,0
20235,ENSG00000205634.7,LINC00898,lncRNA,11,8,7,0.113,0.0318,0.0311,0
20236,ENSG00000205636.3,LINC00583,lncRNA,0,0,0,0.0,0.0,0.0,0
20237,ENSG00000205639.12,MFSD2B,protein_coding,15,4,11,0.1699,0.0479,0.0467,0
